citation_id,citation_context,section,citation_intent
31399,"𝐶 0 "" mevcut girdinin hücre durumuna potansiyel katkısını temsil eden ve tanh fonksiyonu ile normalleştirilen değerdir [21] .",Bellek Tabanlı Makine Öğrenme Modelleri,background
31400,"Geçitli Tekrarlayan Birim (GRU), Chung ve arkadaşları tarafından 2014 yılında önerilmiştir [22] .",Bellek Tabanlı Makine Öğrenme Modelleri,background
31401,Bu kapılar güncelleme ve sıfırlama kapılarıdır [23] .,Bellek Tabanlı Makine Öğrenme Modelleri,background
31402,"LSTM birimine benzer şekilde, GRU'nun da birim içindeki bilgi akışını modüle eden kapı birimleri bulunmaktadır, ancak ayrı hafıza hücrelerine sahip değildir [24] .",Bellek Tabanlı Makine Öğrenme Modelleri,background
31403,"A "" (10) Denklem 10, yeni gizli durumun nasıl hesaplandığını açıklar.",Bellek Tabanlı Makine Öğrenme Modelleri,background
31404,"Bu, GRU hücresinin zaman serisi veri akışında bilgiyi nasıl güncelleyeceğini ve saklayacağını belirler [21] .",Bellek Tabanlı Makine Öğrenme Modelleri,background
31405,"Ancak, GRU'nun durumunun ne dereceye kadar açığa çıkarılacağını kontrol eden bir mekanizması yoktur ve her seferinde tüm durumu açığa çıkarır [24] .",Bellek Tabanlı Makine Öğrenme Modelleri,background
31406,"13 Haziran 2017'de BIST 100 endeksi 100.000 puan seviyesine ulaşmıştır, 27 Haziran 2020'de endeksin değerlerini uluslararası borsalarla uyumlu hale getirmek amacıyla iki sıfır atılmıştır [25] .",Materyal ve Metot,background
41538,"ABD Enerji Bakanlığı'nın Akıllı Şebeke Sistemi Raporuna [1] göre, akıllı şebeke sistemleri, bilgi yönetimi, kontrol teknolojileri, dijital tabanlı algılama, iletişim teknolojileri ve birden fazla elektriksel işlem sürecini koordine etme işlevi gören saha cihazlarından ve teknolojilerinden oluşmaktadır.",,background
41539,"Bu nedenle, DRL hem yüksek boyutlu ham girdilerin zengin içeriğini hem de sistem kontrolünü gerektiren çeşitli görevleri uygulayabilmektir [6] .",Temel bilgiler,background
41540,Akıllı şebekelerde yük tahmini ve kestirimi ile ilgili literatürdeki çalışmalar Tablo 1'de özetle verilmiştir . [7] ' de çeşitli istatistiksel ve AI modelleri kullanılarak belirli bir bölgenin yük tahmini doğruluğu iyileştirilmeye çalışılmıştır.,Literatür araştırması,background
41541,"Akıllı şebeke kapsamında özellikle yük tahmini için bu tür ortak yöntemler çokça tercih edilmiştir. [8] ' de, ilk olarak elektrik yüklerinin saatlik tahmini için CNN ve K-Means algoritmaları birlikte kullanılmıştır.",Literatür araştırması,background
41542,"Diğer bir çalışma [9] Hava durumu, enerji tüketimi üzerinde doğrudan bir etkiye sahip olduğundan, hava durumu verilerini öğrenme algoritmaları ile",Literatür araştırması,background
41543,yorumlamak oldukça önemlidir. [15] ' te hava tahmini sayısal benzetimi ile enerji tüketimini ve güç üretimini tahmin etmek için DL kullanılmıştır.,Literatür araştırması,background
41544,"Önerilen yöntem ve başarımı, üniversite kampüsü içinde inşa edilmiş küçük ölçekli merkezi olmayan bir sistem üzerinde doğrulanmıştır. [16] ' da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır,   ve  ' de ise yük tahmini için DBN yöntemi kullanmıştır.",Literatür araştırması,background
41545,"da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır, [17] ve  ' de ise yük tahmini için DBN yöntemi kullanmıştır.",Literatür araştırması,background
41546,"da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır,   ve [18] ' de ise yük tahmini için DBN yöntemi kullanmıştır.",Literatür araştırması,background
41547,"Genellikle kısa vadeli yük tahmininde, sonraki bir saat ile sonraki iki hafta arasındaki yük tahmin edilir. [19] ' da, güç sisteminin güç talebinde büyük penetrasyonlar yüksek belirsizliğe yol açtığı için elektrikli araçların şarj yükü tahmin edilmeye çalışılmış ve eklentili elektrikli araçların yük tahmini için YSA ve LSTM tabanlı DL yaklaşımları kullanılmıştır.",Literatür araştırması,background
41548,"LSTM modelinin kısa vadeli elektrikli aracın yük tahmininde daha düşük hatalara ve daha yüksek doğruluğa sahip olduğu gözlemlenmiştir. [20] ' de yük dizilerinin büyük zaman aralığı yarı periyodikliği incelenmiş ve otomatik gerileyen entegre hareketli ortalama (Auto-Regressive Integrated Moving Average, ARIMA)",Literatür araştırması,background
41549,"Bunu ele almak için, [21] çalışması ile sıralı güncelleme (Rolling Update, RU), dikkat mekanizması (Attention Mechanism, AM) ve iki yönlü uzun kısa süreli belleğe (Bi-Directional Long Short-Term Memory, Bi-LSTM) dayalı bir yöntem önerilmiştir.",Literatür araştırması,background
41550,"Kısa vadede yük tahminini daha da geliştirmek için [22] ' deki çalışmada, eğitim sırasında hem torbalamayı hem de güçlendirmeyi birleştiren YSA modeli verilmiştir.",Literatür araştırması,background
41551,"torbalı YSA ve güçlendirilmiş YSA'dan daha düşük yanlılığa, varyansa ve tahmin hatasına sahip olduğunu göstermiştir. [23] ' te YSA kullanılarak bir bölge binasında saat öncesi ve gün öncesi yük tahmini için bir çalışma sunulmuştur.",Literatür araştırması,background
41552,"Bu sorunun giderilmesi için, [24] 'te RNN ve bir boyutlu CNN (One-Dimensional CNN, 1D-CNN) nin bir kombinasyonu olan tekrarlayan başlangıçlı bir CNN önerilmiştir.",Literatür araştırması,background
41553,"Kısa vadeli elektrik yükü tahmininde SVR yaklaşımının yüksek hesaplama karmaşıklığı nedeniyle, tahminin daha verimli ve doğru olması için [25] 'te sıralı yaklaşıma dayalı SVR kullanımı önerilmiştir.",Literatür araştırması,background
41554,"Kısa vadeli tahminler için yapılan deneyler, bu modelin normal SVR modeline kıyasla daha iyi performans ve doğruluğu olduğunu göstermiştir. [26] ise başka bir kısa vadeli elektrik yükü tahmini için yapılan çalışma olup hibrit parçacık sürü optimizasyonu-genetik algoritma-geri yayılım sinir ağları (Hybrid Particle Swarm Optimization-Genetic Algorithm-Back Propagation Neural Network, PSO-GA-BPNN) algoritmasına dayalı bir model verilmiştir.",Literatür araştırması,background
41555,DBN ayrıca [28] 'de güç sisteminin saatlik yükünü tahmin etmek için kullanılmıştır.,Literatür araştırması,background
41556,"Ev aletlerinde ve birçok amaca hizmet eden cihazlarda ana sorunlardan biri olan enerji ayrışması konusu için yapılan çalışmada müdahaleci olmayan yük izleme sorununu çözmek için derin evrişimli sinir ağı (Deep Convolutional Neural Network, DCNN) tabanlı bir yöntem önerilmiştir [29] .",Literatür araştırması,background
41557,"Ev aletlerinde ve birçok amaca hizmet eden cihazlarda ana sorunlardan biri olan enerji ayrışması konusu için yapılan çalışmada müdahaleci olmayan yük izleme sorununu çözmek için derin evrişimli sinir ağı (Deep Convolutional Neural Network, DCNN) tabanlı bir yöntem önerilmiştir  . [30] 'da ise fotovoltaik (photovoltaic, PV) dağıtık üretim birimlerinin neden olduğu belirsizlikleri tespit etmek için yeni bir olasılıksal yük tahmin modeli önerilmiştir.",Literatür araştırması,background
29575,"Siber uzayda, Haziran 2010 istatistiklerine göre 2 milyara yakın Internet kullanıcısı bulunduğu belirtilmektedir [1] .",Giriş ve Teorik Çerçeve,background
29576,E-devlet uygulamaları bürokrasiyi azaltıp hayatımızı kolaylaştırırken ne yazık ki bazı güvenlik zafiyetlerini/sorunlarını da beraberinde getirmektedir [2] .,Giriş ve Teorik Çerçeve,background
29577,Bilgi ve iletişim teknolojilerinin kritik altyapıları birbirine bağlamasıyla kritik bilgi altyapıları kavramı ortaya çıkmıştır [3] .,Giriş ve Teorik Çerçeve,background
29578,"Internet, Avrupa ekonomisi ve toplumu için sahip olduğu hayati görevi nedeniyle Avrupa Birliği tarafından Kritik Bilgi Altyapısı (CII) olarak nitelendirilmiştir [4] .",Giriş ve Teorik Çerçeve,background
29579,"göz önüne alındığında küresel olarak hazırlık yapılması gerekliliği ortadadır [2, .",Giriş ve Teorik Çerçeve,other
29607,Rastsallık hem şifreleme protokollerinde hem de benzetimde önemli bir etmendir [34] .,Araştırma Sorusu ve Hipotezler,background
43378,Android işletim sisteminin güvenliğinin arttırılması yönündeki ilk bilimsel çalışma Linux işletim sistemi çekirdeğinde meydana gelen olayların izlenmesini temel alan bir model olup Schmidt ve arkadaşları [1] tarafından gerçekleştirilmiştir.,İLGİLİ ÇALIŞMALAR (RELATED WORK),background
43379,Aynı araştırmacılar daha sonraki bir çalışmalarında Android ortamında fonksiyon çağrılarını ayıklamak için APK (Android Package Kit) dosyalarının statik analizi için yeni bir yöntem önermiştir [2] .,İLGİLİ ÇALIŞMALAR (RELATED WORK),background
43380,Bu çalışmanın hemen sonrasında ise Enck ve arkadaşları tarafından Android izin (permission) modeli ve Android' in iç bileşenleri üzerine ilk kayda değer bilimsel çalışma ortaya konmuştur [3] .,İLGİLİ ÇALIŞMALAR (RELATED WORK),background
43381,Bu çalışmanın hemen sonrasında ise Enck ve arkadaşları tarafından Android izin (permission) modeli ve Android' in iç bileşenleri üzerine ilk kayda değer bilimsel çalışma ortaya konmuştur  . [4] yaptıkları bir çalışmada Android uygulamalarının statik kod analizi ile Android tabanlı telefonlardaki kişisel verileri korumaya yönelik ScanDroid aracı geliştirilmiştir.,İLGİLİ ÇALIŞMALAR (RELATED WORK),background
43382,Bläsing ve arkadaşları [5] Android uygulaması kum havuzunu (sandbox) kullanan bir dinamik analiz yöntemi önermiştir.,Fuchs ve arkadaşlarının,background
42781,"Çıkan bilgi kullanımına göre anlamlı veri sınıfındadır (Eyüpoğlu ve ark., 2017) .",BÜYÜK VERİDE GİZLİLİK KORUMASI,background
42782,"Bunlar; doğrudan ya da açık tanımlayıcı, dolaylı ya da yarı tanımlayıcı, hassas nitelikler ve hassas olmayan nitelikler olarak sınıflandırılmaktadır (Afyonluoğlu, 2019; .",BÜYÜK VERİDE GİZLİLİK KORUMASI,background
42783,"Bunlar; doğrudan ya da açık tanımlayıcı, dolaylı ya da yarı tanımlayıcı, hassas nitelikler ve hassas olmayan nitelikler olarak sınıflandırılmaktadır Eyüpoğlu, 2018) .",BÜYÜK VERİDE GİZLİLİK KORUMASI,background
42784,"Örnek olarak, TC kimlik numarası, pasaport numarası, ehliyet numarası, cep telefon numarası, sosyal güvenlik numarası, isim, soy isim gibi nitelikler açık tanımlayıcı nitelik olarak değerlendirilmektedir (Afyonluoğlu, 2019; .",BÜYÜK VERİDE GİZLİLİK KORUMASI,background
42785,"Örnek olarak, TC kimlik numarası, pasaport numarası, ehliyet numarası, cep telefon numarası, sosyal güvenlik numarası, isim, soy isim gibi nitelikler açık tanımlayıcı nitelik olarak değerlendirilmektedir Eyüpoğlu, 2018) .",BÜYÜK VERİDE GİZLİLİK KORUMASI,background
43972,"yılında önerdiği Bitcoin dijital parası (Nakamoto, 2008) ile birlikte dünyada yeni bir uluslararası para biriminin varlığından bahsedilmeye başlandı.",Giriş,background
43973,"Fakat bu teknoloji sağladığı olanaklar ve çeşitlendirilebilir uygulamaları ile çok daha geniş bir yelpazeye sahiptir (BZLab, 2021) .",Giriş,background
43974,"Bu çalışmalar, ileri kriptografi mekanizmaları (özet fonksiyonlar (hash functions), dijital imza), açık anahtar altyapısı (asymmetric cryptography), taahhüt şemaları (commitment schemes), sıfır bilgi protokolleri (zero knowledge protocols), dağıtık sistemleri ve oyun kuramını araç olarak kullanır (BZLab, 2021) .",Giriş,background
43975,"Madenciler, tüm bu işlemleri yaparken kriptografik hesaplamaların zorluğunu arkasına alarak harcanan emeğin bir varlık/emtia/değer olmasını sağlamaktadır (BZLab, 2021) .",Giriş,background
43976,"yılında, Bitcoin blokzinciri üzerinde ilk kullanıcı odaklı dağıtık kimlik yönetim sistemleri (Augot et al., 2017a,b) tanımlanmıştır.",Giriş,background
43977,"Sistemdeki farklı partiler (Augot et al., 2017a) Bitcoin transferleri ile haberleşir.",Giriş,background
43978,"Böylece, Kimlik sağlayıcılar (IP) sistem için gerekli altyapıyı Bitcoin ağından temin ederek, madencilerin emeği sonucunda, verilerin bütünlüğünü garanti ederler. (Othman and Callahan, 2018) sistemindekine benzer şekilde,   kimlik verilerini taahüt şeması kullanarak blokzincirde tutar, ve ilgili sıfır bilgi ispatlarını blokzincir dışında tutar, ya da ispatların tutulduğu link bilgisini kimlik doğrulama transfer işleminin extra bölümünde (OP_RETURN) belirtir.",Giriş,background
43979,"sistemindekine benzer şekilde, (Augot et al., 2017a) kimlik verilerini taahüt şeması kullanarak blokzincirde tutar, ve ilgili sıfır bilgi ispatlarını blokzincir dışında tutar, ya da ispatların tutulduğu link bilgisini kimlik doğrulama transfer işleminin extra bölümünde (OP_RETURN) belirtir.",Giriş,background
43980,"Factom blokzincirinde tutarak, parmak izi tanımlama sistemlerinde yer alan geleneksel merkezi sunucuyu elimine eder. (Othman and Callahan, 2018) projesi ise biyometri tabanlı kimlik üzerine inşa edilmiştir ve merkezi olmayan tanımlayıcı (DIDs) ve kişi egemen kimlik konseptini blokzincir tabanlı olarak tasarlamıştır.",Giriş,background
43981,"Biyometrik kimlik verilerine dayanan diğer blokzincir tabanlı biyometrik tanımlama/doğrulama ve kimlik yönetim sistemleri (Toutara and Spathoulas, 2020; , Zerocash (ZEC)   ve Monero (XMR) (van Saberhagen, 2013) kullanıcı anonimitesini sağlayarak bu sorunu çözebilecek mevcut platformlardır.",Giriş,background
44047,"dir (CoinLore, 2021) .",Karşılaştırma,other
44042,"ancak Zerocoin gibi sıfır bilgi protokolü içermediğinden mixin (halkadaki imza) sayısına bağlı olarak takip edilme olasılığı daha yüksektir Wijaya et al., 2018) .",Karşılaştırma,differ
44043,"Ayrıca, standart bir Bitcoin transfer ücreti (fee) 360 satoshi, yani byte başına 0.0000036 Bitcoin(BTC)'dir (Augot et al., 2017a) .",Karşılaştırma,background
44044,"Ortalama 267 byte büyüklüğündeki bir TXPUBLISH transferi (Augot et al., 2017a) için .0009612BTC",Karşılaştırma,other
44045,"Yine, standart bir Bitcoin transfer ücreti (fee), Mart 2021 itibari ile transfer başına ortalama 22.13Dolar'dır (YCHARTS, 2021) .",Karşılaştırma,background
44046,"olarak belirlenmiştir (coindesk, 2021) .",Karşılaştırma,other
40815,"[2], [3] ,   ve   gibi çalışmalar mevcuttur.",,other
40816,"[2],  , [4] ve   gibi çalışmalar mevcuttur.",,other
40817,"[2],  ,   ve [5] gibi çalışmalar mevcuttur.",,other
40818,2] ve [3],,other
40819,"Farklı P2P Sistemlerde eş seçimini gerçekleştiren çeşitli çalışmalar mevcuttur; [2], [3] ,  ,  ,  ,  .",İlgili Literatür Çalışmaları,background
38022,"İbrahim GENÇ * , Cüneyt GÜZELİŞ İTÜ Fen Bilimleri Enstitüsü,",Doğrusal ayrıştırılamaz sınıflama problemleri için yeni bir yapay sinir ağı modeli,other
38023,"İbrahim GENÇ * , Cüneyt GÜZELİŞ Elektronik ve Haberleşme Mühendisliği Programı,",Doğrusal ayrıştırılamaz sınıflama problemleri için yeni bir yapay sinir ağı modeli,other
38024,"İbrahim GENÇ * , Cüneyt GÜZELİŞ 34469,",Doğrusal ayrıştırılamaz sınıflama problemleri için yeni bir yapay sinir ağı modeli,other
38025,"İbrahim GENÇ * , Cüneyt GÜZELİŞ Ayazağa,",Doğrusal ayrıştırılamaz sınıflama problemleri için yeni bir yapay sinir ağı modeli,other
38026,"İbrahim GENÇ * , Cüneyt GÜZELİŞ İstanbul",Doğrusal ayrıştırılamaz sınıflama problemleri için yeni bir yapay sinir ağı modeli,other
38027,Piecewise Constant (PWC) and Piecewise Linear (PWL) models are commonly used in a diverse field including circuit theory (Chua etal. 1987 are examples for PWC or PWL artificial neural network models.,Extended abstract,background
38028,"Piecewise Constant (PWC) and Piecewise Linear (PWL) models are commonly used in a diverse field including circuit theory , Güzeliş and Göknar 1991 are examples for PWC or PWL artificial neural network models.",Extended abstract,background
38029,"Piecewise Constant (PWC) and Piecewise Linear (PWL) models are commonly used in a diverse field including circuit theory , Lin and Unbehauen 1995 are examples for PWC or PWL artificial neural network models.",Extended abstract,background
38030,"Piecewise Constant (PWC) and Piecewise Linear (PWL) models are commonly used in a diverse field including circuit theory , Julian etal. 1998) are examples for PWC or PWL artificial neural network models.",Extended abstract,background
38031,Piecewise Constant (PWC) and Piecewise Linear (PWL) models are commonly used in a diverse field including circuit theory (BSB) are examples for PWC or PWL artificial neural network models.,Extended abstract,background
38032,One of the most important works in PWL literature is by Lin and Unbehauen (1995) .      .,Extended abstract,background
38033,One of the most important works in PWL literature is by  . Lin and Unbehauen (1995) .,Extended abstract,background
38034,One of the most important works in PWL literature is by  . (Genç and Güzeliş 1998b) .,Extended abstract,background
38035,"modellerinden biridir (McCulloch ve Pitts, 1943) .",Giriş,other
38036,"Algılayıcılar için kullanılan algılayıcı öğrenme kuralı (Rosenblatt, 1962) , bu çok benzer sistem için önerilen delta kuralına nazaran doğrusal ayrıştırılabilir giriş kümesi için sıfır hata ile sınıflandırmayı sağlayan karar yüzeyini sonlu adımda bulabileceğini söylemesi açısından önem kazanmakta ve ayrıca oldukça hızlı yakınsaması sebebiyle de öne çıkmaktadır.",Giriş,background
38037,"Bütün bunların yanında, giriş kümesinin doğrusal ayrıştırılabilir olmadığı durumda sınıflandırmayı başaramasa da giriş kümesi hakkında önemli bilgiler vermektedir (Roychowdhury vd., 1995) .",Giriş,background
38038,"ve Güzeliş, 1998a) .",Giriş,other
38039,"Literatürden bilinmektedir ki algılayıcı öğrenme kuralı ile eğitilen algılayıcı, yeterince küçük öğrenme katsayısı için sonlu adımda doğrusal ayrıştırılabilir giriş vektörlerini öğrenebilmektedir (Rosenblatt, 1962) .",Ayrık algılayıcı,background
38040,"Bunun da ötesinde algılayıcı öğrenme kuralının davranışı, giriş kümesi doğrusal ayrıştırılamaz olduğunda giriş kümesi içerisinde en büyük doğrusal ayrıştırılabilir küme s X 'in belirlenmesine imkan tanımaktadır (Roychowdhury vd., 1995) .",Ayrık algılayıcı,background
29971,Bir çalışmada W. Chen ve arkadaşları çoklu kamera ile kaydedilmiş görüntüler üzerinde nesne takibi işlemini gerçekleştirmişlerdir [1] .,,background
29972,"Başka bir çalışmada, Parisa J. vd., kalman filtresi tabanlı bir yöntemle çoklu görüde nesne takibi işleminin gerçekleştirilmesine odaklanmıştır [2] .",,background
29973,"Başka bir çalışmada, Yixiao Y. vd, çoklu görüde nesne takibi işlemini farklı bir bakış açısıyla ele almışlardır [3] .",,background
29974,"Başka bir çalışmada, Chen Z. vd., çoklu kameralı bir ağ sistemi üzerinden nesne tespiti ve takibi işlemlerine odaklanmıştır [4] .",,background
29975,Literatür çalışmasında önerilen yöntemin blok diyagramı [3] .,,other
29976,"Başka bir çalışmada Li H. vd., gelişmiş derin öğrenme ve dağıtılmış bilgi füzyonunu birleştirerek tıkanma ve yeniden yapılandırma sorunlarını etkili bir şekilde çözebilen, dağıtılmış bir kamera ağı kullanan çok hedefli bir izleme yöntemi önermişlerdir [5] .",,background
29977,Referans Numarası Kullanılan Yöntem [1] Macar algoritması   Kalman Filtreleri ve graflar.,,background
29978,Referans Numarası Kullanılan Yöntem   Macar algoritması [2] Kalman Filtreleri ve graflar.,,background
29979,Referans Numarası Kullanılan Yöntem   Macar algoritması   Kalman Filtreleri ve graflar. [3] Homografi ve epipolar kısıtlamalar.,,background
29980,Homografi ve epipolar kısıtlamalar. [4] Kamera oryantasyonu.,,background
29981,Kamera oryantasyonu. [5] Derin öğrenme   Konvolüsyonel Yapay Sinir Ağları ve uzaklık matrisleri.,,background
29982,Derin öğrenme [6] Konvolüsyonel Yapay Sinir Ağları ve uzaklık matrisleri.,,background
29983,Derin öğrenme   Konvolüsyonel Yapay Sinir Ağları ve uzaklık matrisleri. [7] Ağaç görselleştirme.,,background
29984,"Ağaç görselleştirme. [8] Bayesian filtreleme   Uzay-Zamansal Özellikler   YOLO ile Nesne Tespiti, Zaman ve Yer Özelliklerine Göre Nesne Etiketleme   Literatür İnceleme Çalışması",,background
29985,"Bayesian filtreleme [9] Uzay-Zamansal Özellikler   YOLO ile Nesne Tespiti, Zaman ve Yer Özelliklerine Göre Nesne Etiketleme   Literatür İnceleme Çalışması",,background
29986,"Bayesian filtreleme   Uzay-Zamansal Özellikler [11] YOLO ile Nesne Tespiti, Zaman ve Yer Özelliklerine Göre Nesne Etiketleme   Literatür İnceleme Çalışması",,background
29987,"Bayesian filtreleme   Uzay-Zamansal Özellikler   YOLO ile Nesne Tespiti, Zaman ve Yer Özelliklerine Göre Nesne Etiketleme [12] Literatür İnceleme Çalışması",,background
29988,Bunlardan birinde Gozhyj Aleksandr su kalitesinin modellenmesi için BBH'lerden yararlanmıştır [13] .,,background
29990,"Başka bir literatür çalışmasında ise, C. Chen vd., BBH'ler için farklı ağırlık eğitimi metotlarını ve eşik fonksiyonlarını incelemiş ve karşılaştırmışlardır [15] .",,background
31553,"İnternet, kullanılmaya başlandığı 1981 yılından itibaren hızla büyümeye devam etmektedir [1] .",GİRİŞ (INTRODUCTION),background
31554,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [6] .,GİRİŞ (INTRODUCTION),background
31555,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [7] .,GİRİŞ (INTRODUCTION),background
31556,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [8] .,GİRİŞ (INTRODUCTION),background
31557,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [9] .,GİRİŞ (INTRODUCTION),background
31558,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [10] .,GİRİŞ (INTRODUCTION),background
31559,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [11] .,GİRİŞ (INTRODUCTION),background
31560,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [12] .,GİRİŞ (INTRODUCTION),background
31561,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [13] .,GİRİŞ (INTRODUCTION),background
31562,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [14] .,GİRİŞ (INTRODUCTION),background
31563,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır [15] .,GİRİŞ (INTRODUCTION),background
31564,"Türkçe metinlerin sınıflandırılmasında çok sınırlı veri kümesi, araç ve çalışma kaynağı olsa da, yapılan çalışmalar son yıllarda artmaktadır: Türkçe dokümanların sınıflandırılmasıyla ilgili yapılan ilk çalışmalardan biri Çatal ve arkadaşları [16] tarafından, n-gram'lar kullanılarak geliştirilen NECL adlı sistemdir.",GİRİŞ (INTRODUCTION),background
31565,"Amasyalı, Diri ve Türkoğlu [17] , yazarı bilinmeyen bir dokümanın önceden belirlenmiş ve yazarlık özellikleri çıkarılmış 18 farklı yazardan hangisine ait olduğunu Naive Bayes",GİRİŞ (INTRODUCTION),background
31566,"Doğan [18] ise yaptığı çalışmada, dokümanın yazarını tespit etmenin yanı sıra dokümanın türünü ve doküman yazarının cinsiyetini belirlemiştir.",GİRİŞ (INTRODUCTION),background
31567,"Biricik ve Diri [19] , 28567 adet Türkçe web sayfasından elde edilen 13 farklı kategorideki dokümanın özelliklerini, terimlere ağırlık vererek ve olasılık dağılımlarını göz önüne alarak çıkarmışlardır.",GİRİŞ (INTRODUCTION),background
43290,"Proteinler, canlı organizmaların temel bileşeni olup tüm canlı yapılarında bulunarak biyolojik süreçlere katılırlar (Allison, 2007) .",GİRİŞ,background
43291,"Proteinlerin temel yapısı olan amino asit dizilimlerinde meydana gelen katlanmalar proteinin üç boyutlu yapısını ve fonksiyonunu belirler (Dill & MacCallum, 2012) .",GİRİŞ,background
43292,"Bu sebeple, proteinlerin yapılarının bilinmesi, fonksiyonlarını ve proteinlerin rol aldığı biyolojik süreçleri anlamak için oldukça önemlidir (Liu & Hsu, 2005) .",GİRİŞ,background
43293,"Ancak bu yöntemlerle çözümlenebilen protein sayısı sınırlı olduğundan ve zaman aldığından (Moraes, Evans, Sanchez-Weatherby, Newstead, & Stewart, 2014) bilgisayarlı teknikler kullanılarak gerçekleştirilen protein yapı tahmini çalışmaları öne çıkmaktadır.",GİRİŞ,background
43294,"Proteinlerin amino asit dizilimi kullanılarak ikincil yapısında meydana gelen katlanmaların tahmin edildiği ikincil yapı tahmin çalışmaları, proteinlerin yapı tahmininde kullanılan önemli bir aşamadır (Branden & Tooze, 2012) .",GİRİŞ,background
43295,"Literatürde bu çalışmalar birinci nesil olarak tanımlanmaktadır (B. Rost & Sander, 2000) .",GİRİŞ,background
43296,"GOR (Garnier, Osguthorpe, & Robson, 1978) ve   algoritmaları birincil nesil yöntemler arasında yer almaktadır.",GİRİŞ,background
43297,"GOR   ve Chou-Fasman (Chou & Fasman, 1974) algoritmaları birincil nesil yöntemler arasında yer almaktadır.",GİRİŞ,background
43298,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları (Burkhard Rost & Sander, 1994) ,  , k-en yakın komşu  ,  , destek vektör makineleri  ,   yer almaktadır.",GİRİŞ,background
43299,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  , (Kneller, Cohen, & Langridge, 1990) , k-en yakın komşu  ,  , destek vektör makineleri  ,   yer almaktadır.",GİRİŞ,background
43300,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  ,  , k-en yakın komşu (Yi & Lander, 1993) ,  , destek vektör makineleri  ,   yer almaktadır.",GİRİŞ,background
43301,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  ,  , k-en yakın komşu  , (Salamov & Solovyev, 1995) , destek vektör makineleri  ,   yer almaktadır.",GİRİŞ,background
43302,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  ,  , k-en yakın komşu  ,  , destek vektör makineleri (Chen, Tian, Zou, Cai, & Mo, 2007) ,   yer almaktadır.",GİRİŞ,background
43303,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  ,  , k-en yakın komşu  ,  , destek vektör makineleri  , (Nguyen & Rajapakse, 2003) yer almaktadır.",GİRİŞ,background
43304,"Baldi ve arkadaşları protein ikincil yapısını tahmin etmek için PSI-BLAST (Altschul et al., 1997) hizalaması ile elde ettikleri pozisyona özgü skorlama matrisi (PSSM) ve çift yönlü (bidirectional) tekrarlayan sinir ağı",GİRİŞ,background
29125,Yapılan çalışmalar incelendiğinde benzer şekilde RF algoritmasının sahte web sayflarının tespit edilmesinde yüksek başarım sağladığı görülmektedir ) .,Sonuç,support
